22/09/30 21:23:36 INFO TaskSetManager: Finished task 0.0 in stage 14.0 (TID 1400) in 239 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 20) (1/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 1.0 in stage 14.0 (TID 1401) in 248 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 23) (2/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 2.0 in stage 14.0 (TID 1402) in 253 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 16) (3/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 9.0 in stage 14.0 (TID 1409) in 253 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 30) (4/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 3.0 in stage 14.0 (TID 1403) in 258 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 5) (5/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 20.0 in stage 14.0 (TID 1420) in 249 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 18) (6/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 7.0 in stage 14.0 (TID 1407) in 259 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 26) (7/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 10.0 in stage 14.0 (TID 1410) in 269 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 11) (8/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 5.0 in stage 14.0 (TID 1405) in 274 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 15) (9/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 28.0 in stage 14.0 (TID 1428) in 263 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 8) (10/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 30.0 in stage 14.0 (TID 1430) in 44 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 20) (11/100)
22/09/30 21:23:36 INFO TaskSetManager: Finished task 27.0 in stage 14.0 (TID 1427) in 274 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 9) (12/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 21.0 in stage 14.0 (TID 1421) in 280 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 1) (13/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 29.0 in stage 14.0 (TID 1429) in 283 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 21) (14/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 16.0 in stage 14.0 (TID 1416) in 293 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 7) (15/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 33.0 in stage 14.0 (TID 1433) in 46 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 30) (16/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 36.0 in stage 14.0 (TID 1436) in 47 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 26) (17/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 32.0 in stage 14.0 (TID 1432) in 57 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 16) (18/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 35.0 in stage 14.0 (TID 1435) in 51 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 18) (19/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 31.0 in stage 14.0 (TID 1431) in 65 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 23) (20/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 18.0 in stage 14.0 (TID 1418) in 305 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 6) (21/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 39.0 in stage 14.0 (TID 1439) in 45 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 8) (22/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 34.0 in stage 14.0 (TID 1434) in 65 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 5) (23/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 38.0 in stage 14.0 (TID 1438) in 52 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 15) (24/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 40.0 in stage 14.0 (TID 1440) in 47 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 20) (25/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 37.0 in stage 14.0 (TID 1437) in 57 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 11) (26/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 42.0 in stage 14.0 (TID 1442) in 50 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 1) (27/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 41.0 in stage 14.0 (TID 1441) in 56 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 9) (28/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 26.0 in stage 14.0 (TID 1426) in 334 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 12) (29/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 46.0 in stage 14.0 (TID 1446) in 46 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 26) (30/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 45.0 in stage 14.0 (TID 1445) in 53 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 30) (31/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 43.0 in stage 14.0 (TID 1443) in 61 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 21) (32/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 13.0 in stage 14.0 (TID 1413) in 358 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 13) (33/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 44.0 in stage 14.0 (TID 1444) in 68 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 7) (34/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 47.0 in stage 14.0 (TID 1447) in 61 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 16) (35/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 48.0 in stage 14.0 (TID 1448) in 61 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 18) (36/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 49.0 in stage 14.0 (TID 1449) in 61 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 23) (37/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 53.0 in stage 14.0 (TID 1453) in 49 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 15) (38/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 50.0 in stage 14.0 (TID 1450) in 63 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 6) (39/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 55.0 in stage 14.0 (TID 1455) in 48 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 11) (40/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 51.0 in stage 14.0 (TID 1451) in 62 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 8) (41/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 54.0 in stage 14.0 (TID 1454) in 57 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 20) (42/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 52.0 in stage 14.0 (TID 1452) in 64 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 5) (43/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 56.0 in stage 14.0 (TID 1456) in 53 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 1) (44/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 57.0 in stage 14.0 (TID 1457) in 51 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 9) (45/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 58.0 in stage 14.0 (TID 1458) in 58 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 12) (46/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 59.0 in stage 14.0 (TID 1459) in 56 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 26) (47/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 6.0 in stage 14.0 (TID 1406) in 407 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 22) (48/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 60.0 in stage 14.0 (TID 1460) in 61 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 30) (49/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 61.0 in stage 14.0 (TID 1461) in 60 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 21) (50/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 67.0 in stage 14.0 (TID 1467) in 48 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 15) (51/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 62.0 in stage 14.0 (TID 1462) in 59 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 13) (52/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 63.0 in stage 14.0 (TID 1463) in 57 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 7) (53/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 19.0 in stage 14.0 (TID 1419) in 424 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 14) (54/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 66.0 in stage 14.0 (TID 1466) in 63 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 23) (55/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 65.0 in stage 14.0 (TID 1465) in 66 ms on core-1-1.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 18) (56/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 25.0 in stage 14.0 (TID 1425) in 427 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 27) (57/100)
22/09/30 21:23:37 INFO TaskSetManager: Finished task 69.0 in stage 14.0 (TID 1469) in 65 ms on core-1-2.c-e526d8936930bcf1.cn-hangzhou.emr.aliyuncs.com (executor 11) (58/100)
